Country_OW,City_ID_OW,City_Name_OW,Local_date_time_OW,Temparature_OW,Pressure_OW,Humidity_percent_OW,Clouds_all_OW,Wind_Speed_OW,Rain_3h_OW,Snow_3h_OW,Weather_Description_OW
PK,1172451,Lahore,2018-03-16 00:00:00,285.725,1000.64,88,0,2.92,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-16 03:00:00,288.124,1001.81,79,0,2.81,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-16 06:00:00,294.75,1001.89,74,0,2.24,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-16 09:00:00,296.962,1000.03,63,0,3.48,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-16 12:00:00,296.811,998.86,50,0,3.69,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-16 15:00:00,291.234,1000,66,0,2.63,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-16 18:00:00,288.153,1000.16,82,0,3.16,0.005,0.0,light rain
PK,1172451,Lahore,2018-03-16 21:00:00,285.565,999.57,84,0,1.66,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 00:00:00,285.038,999.67,83,0,2.86,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 03:00:00,288.412,1001.28,74,0,1.96,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 06:00:00,295.344,1001.71,63,0,2.56,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 09:00:00,298.444,999.99,51,0,2.97,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 12:00:00,298.044,998.91,36,0,3.16,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 15:00:00,290.536,1000.13,54,0,2.13,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 18:00:00,286.559,1001,72,0,1.22,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-17 21:00:00,284.594,1000.76,77,0,1.21,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-18 00:00:00,282.863,1000.87,78,0,1.21,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-18 03:00:00,288.781,1002.51,60,0,1.33,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-18 06:00:00,296.641,1003.36,54,12,1.95,0.0,0.0,few clouds
PK,1172451,Lahore,2018-03-18 09:00:00,299.396,1001.62,40,12,2.91,0.0,0.0,few clouds
PK,1172451,Lahore,2018-03-18 12:00:00,298.721,1000.5,31,0,2.51,0.0,0.0,clear sky
PK,1172451,Lahore,2018-03-18 15:00:00,290.368,1001.79,45,12,1.98,0.0,0.0,few clouds
PK,1172451,Lahore,2018-03-18 18:00:00,286.509,1002.87,58,36,1.24,0.0,0.0,scattered clouds
PK,1172451,Lahore,2018-03-18 21:00:00,285.198,1002.75,61,48,1.16,0.0,0.0,scattered clouds
PK,1172451,Lahore,2018-03-19 00:00:00,284.938,1002.44,64,32,1.22,0.0,0.0,scattered clouds
PK,1172451,Lahore,2018-03-19 03:00:00,290.479,1003.66,52,20,1.22,0.0,0.0,few clouds
PK,1172451,Lahore,2018-03-19 06:00:00,298.414,1004.32,49,12,2.31,0.0,0.0,few clouds
PK,1172451,Lahore,2018-03-19 09:00:00,299.813,1002.51,37,36,3.91,0.0,0.0,scattered clouds
PK,1172451,Lahore,2018-03-19 12:00:00,299.22,1001.28,32,32,3.66,0.0,0.0,scattered clouds
PK,1172451,Lahore,2018-03-19 15:00:00,293.164,1002.78,44,36,3.12,0.0,0.0,scattered clouds
PK,1172451,Lahore,2018-03-19 18:00:00,291.48,1002.99,49,76,4.16,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-14 21:00:00,282.14,902.58,62,0,1.02,0.0,0.0,clear sky
US,5815135,Washington,2018-03-15 00:00:00,279.97,902.48,56,0,1.08,0.0,0.0,clear sky
US,5815135,Washington,2018-03-15 03:00:00,272.86,902.88,74,8,0.73,0.0,0.0,clear sky
US,5815135,Washington,2018-03-15 06:00:00,269.09,902.32,89,48,0.86,0.0,0.0,scattered clouds
US,5815135,Washington,2018-03-15 09:00:00,266.714,901.5,92,32,0.75,0.0,0.0,scattered clouds
US,5815135,Washington,2018-03-15 12:00:00,264.808,901.14,89,8,0.79,0.0,0.0,clear sky
US,5815135,Washington,2018-03-15 15:00:00,265.235,900.67,86,12,1.32,0.0,0.0,few clouds
US,5815135,Washington,2018-03-15 18:00:00,274.824,899.71,67,36,1.06,0.0,0.0,scattered clouds
US,5815135,Washington,2018-03-15 21:00:00,277.639,899.29,55,68,1.01,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-16 00:00:00,278.075,898.75,51,20,0.89,0.0,0.0,few clouds
US,5815135,Washington,2018-03-16 03:00:00,271.874,899.35,75,0,0.61,0.0,0.0,clear sky
US,5815135,Washington,2018-03-16 06:00:00,267.45,899.75,83,0,1.01,0.0,0.0,clear sky
US,5815135,Washington,2018-03-16 09:00:00,266.112,900.49,80,0,1.03,0.0,0.0,clear sky
US,5815135,Washington,2018-03-16 12:00:00,266.336,901.27,83,0,1.24,0.0,0.0,clear sky
US,5815135,Washington,2018-03-16 15:00:00,267.634,902.08,82,0,1.25,0.0,0.0,clear sky
US,5815135,Washington,2018-03-16 18:00:00,277.503,902.81,61,0,1.06,0.0,0.0,clear sky
US,5815135,Washington,2018-03-16 21:00:00,280.79,902.54,50,0,0.86,0.0,0.0,clear sky
US,5815135,Washington,2018-03-17 00:00:00,280.213,902.23,49,68,0.61,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-17 03:00:00,276.062,902.96,63,76,0.41,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-17 06:00:00,272.119,903.31,82,68,0.71,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-17 09:00:00,270.719,903.13,96,76,0.77,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-17 12:00:00,270.269,902.78,96,68,0.86,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-17 15:00:00,270.736,902.61,99,68,0.88,0.0,0.0,broken clouds
US,5815135,Washington,2018-03-17 18:00:00,275.309,902.92,79,68,1.02,0.0,0.015,clear sky
US,5815135,Washington,2018-03-17 21:00:00,277.969,902.67,65,76,0.96,0.015,0.0,light rain
US,5815135,Washington,2018-03-18 00:00:00,276.838,902.95,71,88,1.06,0.29,0.01,light rain
US,5815135,Washington,2018-03-18 03:00:00,274.231,903.78,87,76,0.83,0.3,0.02,light rain
US,5815135,Washington,2018-03-18 06:00:00,272.891,904.55,89,80,0.8,0.03,0.05,light rain
US,5815135,Washington,2018-03-18 09:00:00,272.546,905,94,92,0.81,0.0,0.175,light snow
US,5815135,Washington,2018-03-18 12:00:00,272.521,905.49,94,92,0.86,0.0,0.145,light snow
US,5815135,Washington,2018-03-18 15:00:00,272.618,906.46,96,92,0.93,0.0,0.065,light snow
US,5815135,Washington,2018-03-18 18:00:00,275.759,907.54,86,88,0.99,0.0,0.02,clear sky
US,5815135,Washington,2018-03-18 21:00:00,277.398,907.99,75,88,1.11,0.02,0.005,light rain
US,5815135,Washington,2018-03-19 00:00:00,278.263,908.08,69,24,1.02,0.0,0.0,few clouds
US,5815135,Washington,2018-03-19 03:00:00,273.129,909.14,83,0,0.77,0.0,0.0,clear sky
US,5815135,Washington,2018-03-19 06:00:00,268.314,910.13,89,0,0.71,0.0,0.0,clear sky
US,5815135,Washington,2018-03-19 09:00:00,266.063,910.59,85,0,0.76,0.0,0.0,clear sky
US,5815135,Washington,2018-03-19 12:00:00,266.12,910.73,97,8,0.91,0.0,0.005,clear sky
US,5815135,Washington,2018-03-19 15:00:00,267.914,911.02,99,44,0.77,0.0,0.005,clear sky
US,5815135,Washington,2018-03-19 18:00:00,274.28,911.55,83,0,0.91,0.0,0.01,clear sky
BR,3451190,Rio de Janeiro,2018-03-14 21:00:00,303.31,1010.63,57,56,2.42,0.0,0.0,broken clouds
BR,3451190,Rio de Janeiro,2018-03-15 00:00:00,299.35,1012.56,78,64,1.88,0.0,0.0,broken clouds
BR,3451190,Rio de Janeiro,2018-03-15 03:00:00,297.39,1012.72,91,76,0.78,0.0,0.0,broken clouds
BR,3451190,Rio de Janeiro,2018-03-15 06:00:00,296.48,1011.67,98,20,1.06,0.0,0.0,few clouds
BR,3451190,Rio de Janeiro,2018-03-15 09:00:00,296.164,1011.18,100,0,1.2,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-15 12:00:00,304.808,1011.87,60,0,1.37,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-15 15:00:00,308.635,1010.59,48,0,3.57,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-15 18:00:00,310.024,1008.57,44,0,2.66,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-15 21:00:00,304.589,1009.21,57,36,1.01,0.0,0.0,scattered clouds
BR,3451190,Rio de Janeiro,2018-03-16 00:00:00,298.825,1011.18,89,0,1.34,0.25,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-16 03:00:00,298.374,1010.64,92,44,0.81,0.055,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-16 06:00:00,298.25,1008.29,92,48,1.14,0.0,0.0,scattered clouds
BR,3451190,Rio de Janeiro,2018-03-16 09:00:00,298.262,1009.68,89,80,1.95,0.0,0.0,broken clouds
BR,3451190,Rio de Janeiro,2018-03-16 12:00:00,299.386,1013.7,97,92,2.69,0.425,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-16 15:00:00,301.509,1013.78,85,92,1.88,0.375,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-16 18:00:00,301.078,1012.48,85,92,2.56,0.225,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-16 21:00:00,299.09,1013.27,96,92,1.91,0.66,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 00:00:00,298.188,1014.83,100,92,1.51,0.92,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 03:00:00,297.912,1014.42,100,100,1.41,0.48,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 06:00:00,297.669,1013.3,100,88,1.21,0.33,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 09:00:00,297.494,1013.37,100,88,1.37,0.21,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 12:00:00,299.519,1014.23,92,92,1.66,0.08,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 15:00:00,302.686,1013.18,76,80,2.93,0.09,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 18:00:00,302.659,1011.46,76,68,3.77,0.71,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-17 21:00:00,300.994,1011.78,80,64,3.76,0.01,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-18 00:00:00,299.538,1013.27,86,88,2.96,0.01,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-18 03:00:00,298.831,1013.45,90,80,1.93,0.01,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-18 06:00:00,298.241,1012.19,94,100,1.25,0.0,0.0,overcast clouds
BR,3451190,Rio de Janeiro,2018-03-18 09:00:00,297.696,1011.91,97,68,1.56,0.01,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-18 12:00:00,300.921,1012.49,82,8,1.86,0.01,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-18 15:00:00,304.618,1010.78,69,0,2.28,0.4,0.0,light rain
BR,3451190,Rio de Janeiro,2018-03-18 18:00:00,304.009,1009.11,78,20,3.04,3.63,0.0,moderate rain
BR,3451190,Rio de Janeiro,2018-03-18 21:00:00,303.248,1009.23,71,0,3.16,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 00:00:00,300.363,1011.19,83,0,3.27,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 03:00:00,297.529,1011.44,98,0,1.57,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 06:00:00,295.964,1010.16,100,0,1.21,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 09:00:00,295.163,1009.4,100,0,1.16,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 12:00:00,303.17,1010.2,72,0,1.46,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 15:00:00,307.414,1009.1,55,8,2.57,0.0,0.0,clear sky
BR,3451190,Rio de Janeiro,2018-03-19 18:00:00,308.43,1007.04,48,12,1.21,0.0,0.0,few clouds
IQ,98182,Baghdad,2018-03-14 21:00:00,287.05,1019.96,81,0,1.17,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-15 00:00:00,285.49,1019.29,80,0,1.23,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-15 03:00:00,284.64,1019.45,77,8,0.63,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-15 06:00:00,294.33,1020.75,62,0,2.01,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-15 09:00:00,297.564,1020.75,64,20,2.85,0.0,0.0,few clouds
IQ,98182,Baghdad,2018-03-15 12:00:00,298.108,1019.73,56,8,2.52,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-15 15:00:00,294.535,1019.5,54,8,1.07,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-15 18:00:00,288.074,1020.49,67,20,1.01,0.0,0.0,few clouds
IQ,98182,Baghdad,2018-03-15 21:00:00,286.339,1019.34,64,48,1.26,0.0,0.0,scattered clouds
IQ,98182,Baghdad,2018-03-16 00:00:00,288.25,1018.64,57,100,1.97,0.0,0.0,overcast clouds
IQ,98182,Baghdad,2018-03-16 03:00:00,288.524,1019.32,54,24,3.54,0.0,0.0,few clouds
IQ,98182,Baghdad,2018-03-16 06:00:00,292,1020.45,57,100,2.01,0.0,0.0,overcast clouds
IQ,98182,Baghdad,2018-03-16 09:00:00,294.887,1020.29,57,92,4.28,0.0,0.0,overcast clouds
IQ,98182,Baghdad,2018-03-16 12:00:00,293.986,1019.13,58,92,5.54,0.0,0.0,overcast clouds
IQ,98182,Baghdad,2018-03-16 15:00:00,290.984,1019.37,57,8,4.08,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-16 18:00:00,286.603,1021.07,71,0,3.61,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-16 21:00:00,284.69,1022.27,80,0,2.26,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 00:00:00,283.463,1022.45,73,0,2.41,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 03:00:00,282.812,1023.33,80,0,4.16,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 06:00:00,289.069,1025.14,71,0,4.66,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 09:00:00,292.944,1025.29,71,0,5.37,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 12:00:00,294.094,1023.96,58,0,6.06,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 15:00:00,291.686,1023.96,52,0,3.78,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 18:00:00,286.309,1024.26,71,0,1.57,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-17 21:00:00,284.569,1024.26,69,0,2.41,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 00:00:00,283.338,1023.89,67,0,2.21,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 03:00:00,281.831,1024.31,70,0,1.43,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 06:00:00,291.191,1025.65,61,0,2.35,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 09:00:00,296.046,1025.21,64,0,2.21,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 12:00:00,297.021,1023.43,50,0,3.56,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 15:00:00,293.318,1023.11,48,0,2.28,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 18:00:00,287.609,1024.18,61,8,2.34,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-18 21:00:00,285.148,1023.82,71,32,1.24,0.0,0.0,scattered clouds
IQ,98182,Baghdad,2018-03-19 00:00:00,284.538,1023.35,73,64,0.82,0.0,0.0,broken clouds
IQ,98182,Baghdad,2018-03-19 03:00:00,284.129,1023.51,75,36,1.22,0.0,0.0,scattered clouds
IQ,98182,Baghdad,2018-03-19 06:00:00,292.214,1024.75,60,36,1.96,0.0,0.0,scattered clouds
IQ,98182,Baghdad,2018-03-19 09:00:00,298.063,1024.31,63,0,2.56,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-19 12:00:00,299.77,1022.67,50,0,3.41,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-19 15:00:00,296.264,1022.24,45,0,3.22,0.0,0.0,clear sky
IQ,98182,Baghdad,2018-03-19 18:00:00,291.18,1023.25,53,0,4.21,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-14 21:00:00,287.23,1005.69,96,88,1.97,0.035,0.0,light rain
CN,1793724,Taian,2018-03-15 00:00:00,288.92,1009,98,92,3.48,0.8875,0.0,light rain
CN,1793724,Taian,2018-03-15 03:00:00,284.23,1013.21,65,92,10.43,0.1775,0.0,light rain
CN,1793724,Taian,2018-03-15 06:00:00,283.02,1015.32,58,44,10.46,0.025,0.0,light rain
CN,1793724,Taian,2018-03-15 09:00:00,281.314,1017.26,52,32,9.05,0.0,0.0,scattered clouds
CN,1793724,Taian,2018-03-15 12:00:00,277.258,1020.87,52,48,7.77,0.0,0.0,scattered clouds
CN,1793724,Taian,2018-03-15 15:00:00,274.835,1023.15,48,0,6.57,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-15 18:00:00,273.324,1023.25,48,0,5.26,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-15 21:00:00,272.289,1024.28,51,0,4.19,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-16 00:00:00,274,1025.77,51,0,4.37,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-16 03:00:00,279.974,1024.99,43,0,5.04,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-16 06:00:00,283.7,1022.16,41,0,4.31,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-16 09:00:00,283.512,1020.7,38,0,3.7,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-16 12:00:00,277.061,1021.56,53,8,2.46,0.0,0.0,clear sky
CN,1793724,Taian,2018-03-16 15:00:00,274.334,1021.4,57,24,2.68,0.0,0.0,few clouds
CN,1793724,Taian,2018-03-16 18:00:00,273.253,1020.83,58,56,2.14,0.0,0.0,broken clouds
CN,1793724,Taian,2018-03-16 21:00:00,274.465,1020.08,56,76,1.71,0.0,0.0,broken clouds
CN,1793724,Taian,2018-03-17 00:00:00,276.713,1020.26,56,80,3.06,0.0,0.0,broken clouds
CN,1793724,Taian,2018-03-17 03:00:00,279.887,1020.17,63,88,2.41,0.0,0.0,overcast clouds
CN,1793724,Taian,2018-03-17 06:00:00,281.744,1017.68,70,92,1.91,0.125,0.0,light rain
CN,1793724,Taian,2018-03-17 09:00:00,279.969,1016.21,98,92,2.32,2.13,0.0,light rain
CN,1793724,Taian,2018-03-17 12:00:00,278.944,1016.5,98,92,2.41,3.38,0.0,moderate rain
CN,1793724,Taian,2018-03-17 15:00:00,278.686,1016.5,100,92,2.28,2.94,0.0,light rain
CN,1793724,Taian,2018-03-17 18:00:00,278.559,1015.27,99,92,2.67,4.25,0.0,moderate rain
CN,1793724,Taian,2018-03-17 21:00:00,278.419,1014.94,100,92,2.36,3.7,0.0,moderate rain
CN,1793724,Taian,2018-03-18 00:00:00,278.688,1015.78,100,92,2.81,3.44,0.0,moderate rain
CN,1793724,Taian,2018-03-18 03:00:00,280.581,1016.21,100,92,2.68,2.47,0.0,light rain
CN,1793724,Taian,2018-03-18 06:00:00,281.691,1014.71,100,92,2.5,0.94,0.0,light rain
CN,1793724,Taian,2018-03-18 09:00:00,281.596,1014.18,99,92,2.11,0.82,0.0,light rain
CN,1793724,Taian,2018-03-18 12:00:00,280.421,1015.33,98,100,1.76,0.4,0.0,light rain
CN,1793724,Taian,2018-03-18 15:00:00,279.768,1015.73,98,92,1.43,0.26,0.0,light rain
CN,1793724,Taian,2018-03-18 18:00:00,279.259,1014.7,98,88,1.34,0.49,0.0,light rain
CN,1793724,Taian,2018-03-18 21:00:00,278.898,1014.25,98,92,1.26,2.25,0.0,light rain
CN,1793724,Taian,2018-03-19 00:00:00,279.463,1015.08,100,92,1.87,3.35,0.0,moderate rain
CN,1793724,Taian,2018-03-19 03:00:00,280.729,1015.89,100,92,3.02,2.78,0.0,light rain
CN,1793724,Taian,2018-03-19 06:00:00,280.164,1015.1,100,92,4.81,1.86,0.0,light rain
CN,1793724,Taian,2018-03-19 09:00:00,280.413,1015.24,86,92,3.81,0.38,0.0,light rain
CN,1793724,Taian,2018-03-19 12:00:00,278.27,1015.46,88,44,4.21,0.03,0.0,light rain
CN,1793724,Taian,2018-03-19 15:00:00,276.714,1016.97,82,80,3.57,0.0,0.0,broken clouds
CN,1793724,Taian,2018-03-19 18:00:00,275.38,1016.44,79,56,4.36,0.0,0.0,broken clouds
TH,1609350,Bangkok,2018-03-14 21:00:00,300.5,1022.39,88,56,3.32,0.0,0.0,broken clouds
TH,1609350,Bangkok,2018-03-15 00:00:00,300.09,1024.07,88,68,3.23,0.0,0.0,broken clouds
TH,1609350,Bangkok,2018-03-15 03:00:00,302.19,1025.61,79,76,2.58,1.97,0.0,light rain
TH,1609350,Bangkok,2018-03-15 06:00:00,304.68,1023.34,66,36,3.41,0.0,0.0,scattered clouds
TH,1609350,Bangkok,2018-03-15 09:00:00,305.714,1020.67,59,0,4,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-15 12:00:00,302.558,1021.76,62,0,3.42,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-15 15:00:00,297.685,1023.88,86,20,2.67,1.675,0.0,light rain
TH,1609350,Bangkok,2018-03-15 18:00:00,297.324,1023.25,88,0,3.01,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-15 21:00:00,296.689,1022.34,92,0,2.51,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 00:00:00,296.175,1023.75,93,0,2.52,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 03:00:00,303.374,1024.99,74,0,2.84,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 06:00:00,306.2,1022.8,62,8,2.96,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 09:00:00,306.737,1020.29,52,0,3.1,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 12:00:00,302.786,1021.48,58,0,3.29,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 15:00:00,299.909,1023.18,77,0,3.5,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 18:00:00,298.653,1022.37,88,0,3.01,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-16 21:00:00,296.965,1021.46,93,0,1.21,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 00:00:00,296.463,1022.69,91,0,1.41,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 03:00:00,304.212,1024.22,70,0,1.91,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 06:00:00,307.369,1022.22,59,8,2.11,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 09:00:00,307.869,1019.61,49,0,2.37,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 12:00:00,303.869,1020.56,54,8,3.81,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 15:00:00,300.786,1022.91,76,0,4.23,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 18:00:00,299.559,1023.05,84,0,3.67,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-17 21:00:00,297.994,1021.99,93,0,1.96,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-18 00:00:00,297.613,1023.24,91,0,1.21,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-18 03:00:00,305.331,1024.48,68,0,2.35,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-18 06:00:00,307.791,1022.25,64,0,3.1,0.495,0.0,light rain
TH,1609350,Bangkok,2018-03-18 09:00:00,307.796,1020.26,49,44,3.66,0.22,0.0,light rain
TH,1609350,Bangkok,2018-03-18 12:00:00,303.821,1021.65,58,12,4.81,0.0,0.0,few clouds
TH,1609350,Bangkok,2018-03-18 15:00:00,301.118,1023.6,77,8,4.58,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-18 18:00:00,300.059,1023.05,84,8,3.59,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-18 21:00:00,298.798,1021.79,90,8,2.56,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 00:00:00,298.513,1022.7,91,0,1.77,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 03:00:00,305.929,1023.92,66,0,3.22,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 06:00:00,308.464,1021.75,53,0,3.81,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 09:00:00,308.613,1018.96,46,0,3.71,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 12:00:00,304.42,1020.32,53,0,4.76,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 15:00:00,301.414,1022.4,76,0,5.27,0.0,0.0,clear sky
TH,1609350,Bangkok,2018-03-19 18:00:00,300.28,1021.63,83,0,4.76,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-14 21:00:00,294.32,926.9,88,32,3.12,0.0,0.0,scattered clouds
IN,1277333,Bangalore,2018-03-15 00:00:00,292.43,927.21,96,44,2.68,0.0,0.0,scattered clouds
IN,1277333,Bangalore,2018-03-15 03:00:00,296.1,928.99,79,36,3.18,0.0,0.0,scattered clouds
IN,1277333,Bangalore,2018-03-15 06:00:00,302.91,928.18,37,36,5.16,0.0,0.0,scattered clouds
IN,1277333,Bangalore,2018-03-15 09:00:00,304.314,925.5,31,32,4.8,0.0,0.0,scattered clouds
IN,1277333,Bangalore,2018-03-15 12:00:00,303.608,924.98,30,8,4.27,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-15 15:00:00,298.285,927.26,39,12,4.67,0.0,0.0,few clouds
IN,1277333,Bangalore,2018-03-15 18:00:00,295.474,927.59,54,8,3.91,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-15 21:00:00,293.339,925.72,68,8,3.81,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-16 00:00:00,291.875,925.66,66,8,3.02,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-16 03:00:00,297.024,927.47,44,20,2.81,0.0,0.0,few clouds
IN,1277333,Bangalore,2018-03-16 06:00:00,302.85,927.23,32,44,3.59,0.0,0.0,scattered clouds
IN,1277333,Bangalore,2018-03-16 09:00:00,305.137,924.56,28,8,2.88,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-16 12:00:00,303.961,924.05,25,20,3.09,0.0,0.0,few clouds
IN,1277333,Bangalore,2018-03-16 15:00:00,298.084,925.91,35,24,4.25,0.0,0.0,few clouds
IN,1277333,Bangalore,2018-03-16 18:00:00,295.703,926.56,47,24,3.69,0.0,0.0,few clouds
IN,1277333,Bangalore,2018-03-16 21:00:00,293.215,925.48,66,0,4.01,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-17 00:00:00,292.088,925.34,73,0,3.76,0.0,0.0,clear sky
IN,1277333,Bangalore,2018-03-17 03:00:00,297.237,927.19,48,0,3.41,0.0,0.0,clear sky
